id,shoe_name,shoe_price,shoe_category,shoe_nColors,shoe_genre
IG6000,Tenis UBounce DNA,"$1,999",Sportswear,8,Hombre
HP7569,Tenis Runfalcon 3 TR,Unknown,Running,5,Hombre
GW7271,Tenis Ultraboost DNA x COPA World Cup,Unknown,Sportswear,3,Hombre
ID9341,Calzado X Crazyfast.3 Cancha Cubierta,Unknown,Fútbol,3,Hombre
GZ5923,Sandalias Adilette Shower,Unknown,Sportswear,23,Hombre
IG6004,Tenis UBounce DNA,Unknown,Sportswear,8,Hombre
HP7613,Tenis SOLARGLIDE 6,Unknown,Running,7,Hombre
H00461,Tenis Postmove,"$1,599",Hombre Sportswear,5,Hombre
HQ8941,Calzado de Fútbol Copa Pure.3 Terreno Firme,"$2,099",Fútbol,3,Hombre
ID3096,Tenis Osade,"$2,099",Sportswear,4,Hombre
GW9647,Sandalias Adilette Comfort,"$1,105",Sportswear,5,Hombre
IE7245,Tenis Top Ten RB,"$2,299",Hombre Originals,12,Hombre
HR1115,Tenis de Trail Running Terrex Agravic Flow 2.0,"$3,599",TERREX,3,Hombre
GZ0027,Calzado de fútbol Predator Accuracy.2 Terreno Firme,"$4,499",Fútbol,1,Hombre
IE7246,Tenis Top Ten RB,"$2,299",Originals,2,Hombre
GV6889,Tenis Tech Response 3.0 Golf,"$1,799",Hombre Golf,3,Hombre
ID2824,Tenis Forum 84 Mid x Heitor,"$3,499",Originals,1,Hombre
IG0069,Tenis Rivalry Low 86,"$2,699",Hombre Originals,1,Hombre
IE0719,Tenis Ultrabounce,"$2,399",Running,15,Hombre
IE7284,Tenis Rivalry Low,"$2,199",Originals,5,Hombre
IE9638,Tenis Superstar,"$2,299",Originals,1,Hombre
IF0386,Tenis de Trail Running Terrex Trail Rider,"$2,599",TERREX,3,Hombre
HQ1433,Sandalias Adilette,Unknown,Hombre Originals,23,Hombre
HQ3679,Tenis Adizero RC 5,Unknown,Running,6,Hombre
IG9543,Tenis Avaflash Low para Tenis,Unknown,Tennis,4,Hombre
IE7781,RESPONSE CL,Unknown,Hombre Originals,2,Hombre
HP7570,Tenis Runfalcon 3 TR,Unknown,Running,5,Hombre
IG3279,RETROCROSS 24,Unknown,Golf,3,Hombre
ID0069,X CRAZYFAST MESSI HYPE.1 FG,"$5,499",Fútbol,1,Hombre
GY4720,Tenis EQ19 Run,"$1,699",Hombre Running,3,Hombre
ID8248,Tenis ZNSORED Hi,"$2,299",Sportswear,3,Hombre
IE6628,Calzado de Fútbol X Crazyfast.1 Terreno Suave,"$7,499",Fútbol,1,Hombre
GZ9417,Tenis Orketro 2.0,"$2,276",Originals,4,Hombre
ID3370,Tenis Busenitz,"$1,799",Originals,1,Hombre
HP5657,Tenis Adistar CS,"$3,599",Running,2,Hombre
GZ2606,PREDATOR ACCURACY+ FG,"$9,999",Fútbol,1,Hombre
ID7957,NMD_S1,"$3,999",Hombre Originals,11,Hombre
ID5791,Tenis Superstar XLG,"$2,599",Originals,2,Hombre
H01120,Tenis Adizero RC 4,"$2,299",Running,7,Hombre
H06106,Tenis adidas Grand Court Alpha,"$1,799",Sportswear,3,Hombre
GV6888,Tenis Tech Response 3.0 Golf,"$1,799",Hombre Golf,3,Hombre
GZ8888,Tenis de Trail Running Terrex Agravic Flow 2.0,"$3,599",Hombre TERREX,3,Hombre
IF0202,Tenis Stan Smith 80s,"$3,299",Originals,1,Hombre
HP2496,Tenis Hyperturf Pink Sugar Skull,Unknown,Originals,2,Hombre
EE7901,Tenis adidas Grand Court Base,Unknown,Sportswear,4,Hombre
GZ0026,Calzado de Fútbol Predator Accuracy.3 Terreno Firme,"$2,299",Fútbol,1,Hombre
IE0718,Tenis Ultrabounce,"$2,399",Running,15,Hombre
IF5406,Tenis Advantage,"$1,599",Sportswear,6,Hombre
GX4285,Sandalias Adilette Boost,"$1,599",Sportswear,1,Hombre
GX6642,Tenis Ultraboost 22,Unknown,Running,7,Hombre
IE8312,Zapatos de Golf ZG23,Unknown,Hombre Golf,5,Hombre
GX9781,Tenis Adizero RC 5,Unknown,Running,6,Hombre
GW8418,Calzado de Fútbol X Speedportal+ Terreno Blando,Unknown,Fútbol,2,Hombre
GW2396,Tenis Lite Racer Rebold,Unknown,Hombre Sportswear,2,Hombre
GW6755,Tenis Hyperturf,Unknown,Originals,9,Hombre
GZ9421,Tenis Orketro 2.0,"$2,441",Originals,4,Hombre
IG6006,ADIMATIC,"$2,299",Hombre Originals,5,Hombre
IF5720,Tenis Running Switch Run,"$2,199",Running,3,Hombre
IF7251,Tenis Response Super 3.0,"$2,199",Running,7,Hombre
IG1416,Tenis Response,"$1,799",Running,4,Hombre
IG1418,Tenis Response,"$1,799",Running,4,Hombre
IG3781,FORUM LOW CL,"$2,399",Originals,1,Hombre
IF3059,CALZADO X CRAZYLIGHT+ TERRENO FIRME,"$7,039",Fútbol,1,Hombre
IF7530,Tenis Copa Premiere,"$1,737",Originals,1,Hombre
FZ6293,Tenis Forum 84 Low,"$2,899",Originals,1,Hombre
HR1562,Tenis Dame 8 Mr. Increíble,"$3,299",Basketball,1,Hombre
GY4134,Tenis NMD_V3,"$3,599",Originals,14,Hombre
HP6677,Tenis ZNCHILL,"$1,710",Sportswear,4,Hombre
IE7780,RESPONSE CL,"$3,199",Hombre Originals,2,Hombre
IF7787,Y-3 CENTENNIAL LO,"$9,499",Y-3,1,Hombre
EG3283,Tenis Lite Racer 2.0,Unknown,Hombre Sportswear,3,Hombre
IF7429,Tenis Terrex Voyager 21 Travel,Unknown,TERREX,1,Hombre
HP5522,Tenis NMD S1,Unknown,Originals,1,Hombre
IE9904,Tenis de Senderismo Terrex Skychaser Tech Gore-Tex,Unknown,TERREX,1,Hombre
ID4246,Tenis Oztral,Unknown,Originals,6,Hombre
ID8329,Tenis de Running Switch Move,Unknown,Running,7,Hombre
ID4596,Tenis Response CL,"$3,199",Originals,3,Hombre
ID6977,Tenis Stan Smith,"$2,799",Originals,1,Hombre
GZ5109,Calzado de Fútbol X Speedportal.1 Terreno Firme,"$7,499",Fútbol,2,Hombre
IF5002,Tenis de Trail Running Terrex Speed flow,"$2,211",TERREX,2,Hombre
GW4584,Calzado de Fútbol Predator Accuracy.1 Low Terreno Blando,"$9,999",Fútbol,2,Hombre
GX4776,Tenis Lite Racer Adapt 4.0 Cloudfoam,"$1,699",Sportswear,3,Hombre
GZ5118,Calzado de Fútbol X Speedportal+ Terreno Blando,"$10,999",Fútbol,2,Hombre
EG3284,Tenis Lite Racer 2.0,"$1,299",Hombre Sportswear,3,Hombre
HQ8711,Tenis Campus 00s,"$2,499",Hombre Originals,10,Hombre
GZ0038,Tenis de Fubol Predator Accuracy .1 FG,"$7,499",Fútbol,1,Hombre
GW5612,Tenis adidas Grand Court Base,"$1,299",Sportswear,4,Hombre
HQ1453,Tenis Pureboost 22,"$3,299",Hombre Running,2,Hombre
FZ6563,Tenis de Futbol X CRAZYFAST.1 LL FG,"$7,999",Fútbol,2,Hombre
ID5258,Tenis de Running Switch Move,"$1,399",Running,4,Hombre
HQ6715,Zapatillas de Ciclismo de Ruta The Road Cycling Shoes 2.0,"$2,111",Ciclismo,1,Hombre
IF6080,Tenis Advantage,"$1,399",Sportswear,1,Hombre
F34057,Tenis NIZZA HI,"$2,199",Originals,2,Hombre
GW4602,Calzado de Fútbol Predator Accuracy.3 Low Terreno Firme,"$2,099",Fútbol,1,Hombre
GZ3496,Tenis Swift Run 22,"$2,299",Originals,4,Hombre
GW6266,Calzado de Ciclismo de Ruta Parley BOA®,"$4,299",Ciclismo,1,Hombre
IG0661,Tenis Grand Court Alpha,"$1,799",Sportswear,3,Hombre
ID2395,Tenis NMD_G1,Unknown,Originals,3,Hombre
HQ3677,Tenis Adizero RC 5,Unknown,Running,6,Hombre
IG5988,OZELLE,Unknown,Sportswear,2,Hombre
ID1007,GAZELLE INDOOR,Unknown,Originals,1,Hombre
ID3021,Tenis adidas Grand Court TD Lifestyle Court Casual,Unknown,Sportswear,2,Hombre
IF5336,Tenis Campus 80s,Unknown,Originals,2,Hombre
GZ0017,Calzado de Fútbol Predator Accuracy.4 Multiterreno Ajuste Tipo Calcetín,"$1,499",Fútbol,1,Hombre
IF7273,Tenis Duramo SL,"$1,499",Running,11,Hombre
HQ9005,Tenis Top 10 2000,"$2,685",Originals,1,Hombre
FW3277,Tenis adidas Grand Court SE,"$1,499",Hombre Sportswear,1,Hombre
HR0558,Tenis Forum 84 Low AEC,"$3,199",Originals,1,Hombre
HQ1476,Tenis Ultrabounce,"$2,399",Running,15,Hombre
IG2898,Tenis Stan Smith CS,"$2,099",Originals,2,Hombre
HQ8536,Tenis Nizza Hi RF,"$2,199",Originals,2,Hombre
IE7211,Tenis Rivalry Low,"$2,199",Originals,2,Hombre
HQ3969,Tenis NMD_V3,"$3,599",Originals,14,Hombre
FY8616,Tenis Hoops 2.0 Mid,"$1,599",Sportswear,1,Hombre
GZ3498,Tenis Swift Run 22,"$2,199",Hombre Sportswear,4,Hombre
HQ9918,ADICANE CLOG,$999,Sportswear,3,Hombre
ID7557,Tenis Rivalry Low,"$2,199",Originals,5,Hombre
ID8330,Tenis de Running Switch Move,"$1,399",Running,7,Hombre
GX6853,Tenis ZNCHILL LIGHTMOTION+,Unknown,Sportswear,4,Hombre
ID2169,Tenis Campus NSRC,Unknown,Originals,1,Hombre
IF2880,Tenis Orketro 2,Unknown,Originals,2,Hombre
IE4906,Calzado de Fútbol Copa Pure II.4 Multiterreno,Unknown,Fútbol,1,Hombre
GW1016,Calzado de fútbol Predator Edge.1 Terreno Blando,Unknown,Fútbol,1,Hombre
GY0894,ADIZERO ADIOS 6 M,Unknown,Hombre Running,1,Hombre
ID0361,Tenis NMD_S1,"$3,199",Originals,1,Hombre
GZ2645,Tenis Ozweego Zip,"$3,499",Originals,1,Hombre
GV9576,Tenis Run Falcon 2.0,"$1,299",Running,5,Hombre
IF6665,Tenis Midcity Mid,"$1,799",Sportswear,3,Hombre
IG5683,Tenis de Senderismo Terrex AX4,"$2,899",TERREX,2,Hombre
IE7897,ADICANE CLOG,$999,Sportswear,3,Hombre
HP9782,Tenis Orketro 2.0,"$2,276",Originals,4,Hombre
ID2264,Tenis Runfalcon 3 TR,"$1,799",Running,5,Hombre
GW4568,Calzado de Fútbol Predator Accuracy+ Terreno Blando,"$10,999",Fútbol,2,Hombre
IG9542,Tenis Avaflash Low para Tenis,"$1,999",Tennis,4,Hombre
GY3695,Tenis Grand Court Base,"$1,299",Hombre Sportswear,4,Hombre
IE9713,Sandalias adilette Comfort,"$1,399",Sportswear,5,Hombre
ID5553,Tenis Kantana,"$1,899",Sportswear,1,Hombre
IF5173,Tenis Rivalry High,"$2,999",Originals,1,Hombre
GW4582,Calzado de Fútbol Predator Accuracy.1 Low Terreno Blando,"$9,999",Fútbol,2,Hombre
HP2206,Tenis Forum Parley,"$2,999",Originals,1,Hombre
GW4628,Calzado de Fútbol Predator Accuracy.2 Multiterreno,"$3,699",Fútbol,1,Hombre
IE8367,Tenis Ozweego x Disney,"$2,999",Originals,1,Hombre
GW5327,Calzado de Ciclismo de Ruta,"$3,299",Ciclismo,3,Hombre
GZ2557,Tenis Rivalry Low 86,"$1,619",Originals,5,Hombre
GV8265,Tenis Solarcontrol,"$3,299",Hombre Running,2,Hombre
IG3603,Tenis Lite Racer 3.0,Unknown,Sportswear,3,Hombre
IE0720,Tenis Ultrabounce,Unknown,Running,15,Hombre
IE4893,Calzado de fútbol Copa Pure II+ Terreno Firme,Unknown,Fútbol,1,Hombre
IF7789,Y-3 NIZZA BOOT,Unknown,Y-3,1,Hombre
HP2204,Tenis Superstar Parley,Unknown,Originals,1,Hombre
GZ3460,Tenis Alphacomfy,Unknown,Running,1,Hombre
GW6822,Tenis Swift Run 22,"$2,199",Hombre Sportswear,4,Hombre
HP2675,Tenis Lite Racer Adapt 4.0 Cloudfoam Calce Fácil,"$1,699",Hombre Sportswear,3,Hombre
GZ4897,Tenis ZNCHILL LIGHTMOTION+,"$2,899",Sportswear,4,Hombre
GX8239,Tenis Run Falcon 2.0,"$1,299",Running,3,Hombre
GW5498,Tenis Entrap,"$1,175",Sportswear,2,Hombre
GY0594,Tenis Alphatorsion 2.0,"$2,499",Running,1,Hombre
ID2920,Y-3 KYASU HI,"$9,499",Y-3,2,Hombre
GW9151,Tenis Pureboost 22,"$2,899",Running,4,Hombre
IG8993,Tenis 4DFWD,"$5,499",Running,3,Hombre
GW4556,Calzado de Fútbol Predator Accuracy.1 Cancha Cubierta,"$4,599",Fútbol,1,Hombre
HP3021,Tenis Harden Volume 7,"$3,999",Basketball,4,Hombre
GZ9645,Tenis Adifom SLTN,"$2,799",Originals,5,Hombre
IE7176,Tenis Forum Low,"$1,895",Originals,10,Hombre
GZ0564,Tenis EQ19 Run,"$1,699",Running,3,Hombre
IG8311,Tenis Supernova Stride M,"$2,999",Running,7,Hombre
IF9837,Tenis Supernova Rise,Unknown,Running,7,Hombre
IG5844,Tenis Supernova Rise,Unknown,Running,7,Hombre
ID2779,Tenis Supernova Rise,Unknown,Running,7,Hombre
IF3015,Tenis Supernova Rise,Unknown,Running,7,Hombre
IG8312,Tenis Supernova Stride M,Unknown,Running,7,Hombre
IG8317,Tenis Supernova Stride M,Unknown,Running,7,Hombre
IG8313,Tenis Supernova Stride M,"$2,999",Running,7,Hombre
IG8315,Tenis Supernova Stride M,"$2,999",Running,7,Hombre
IE5145,Tenis Trailmaker 2,"$2,399",TERREX,2,Hombre
IG8314,Tenis Supernova Stride M,"$2,999",Running,7,Hombre
IG5846,Tenis Supernova Rise,"$3,299",Running,7,Hombre
IE5127,Tenis Free Hiker 2.0 GORE-TEX,"$5,499",TERREX,4,Hombre
IE5104,Tenis Free Hiker 2.0 Low GORE-TEX,"$5,299",TERREX,3,Hombre
IF3016,Tenis Supernova Rise,"$3,299",Running,7,Hombre
IE5105,Tenis Free Hiker 2.0 Low GORE-TEX,"$5,299",TERREX,3,Hombre
IG5841,Tenis Supernova Rise,"$3,299",Running,7,Hombre
IG5849,Tenis Supernova Solution,"$2,799",Running,1,Hombre
IE5129,Tenis Free Hiker 2.0 GORE-TEX,"$5,499",TERREX,4,Hombre
IE3362,Tenis Free Hiker 2.0 GORE-TEX,"$5,499",TERREX,4,Hombre
ID3281,ULTRABOOST LIGHT,"$3,999",Hombre Running,2,Hombre
ID7958,NMD_G1,"$3,499",Hombre Originals,3,Hombre
ID8328,Tenis de Running Switch Move,"$1,399",Running,7,Hombre
IE5828,ULTRABOOST LIGHT,"$3,999",Running,2,Hombre
IF7417,Tenis Terrex Voyager 21 Travel,"$2,599",TERREX,1,Hombre
HQ6996,Tenis Atlas Forum ADV,"$2,999",Originals,1,Hombre
GX6886,Tenis D.O.N. Issue #4,"$2,899",Basketball,5,Hombre
HQ6022,Tenis Hyperturf Mole,Unknown,Originals,2,Hombre
GX4244,Tenis de Running Kaptir 2.0 Cloudfoam Lifestyle,Unknown,Sportswear,2,Hombre
GX4242,Tenis Kaptir 2.0,Unknown,Hombre Sportswear,2,Hombre
IF0375,Tenis Orketro 2,Unknown,Originals,2,Hombre
IE8157,Tenis Galaxy Star,Unknown,Running,2,Hombre
GZ5140,Calzado de Fútbol X Speedportal Messi.4 Multiterreno,Unknown,Fútbol,1,Hombre
H01825,Tenis TRX Malla,Unknown,Hombre Originals,1,Hombre
IE4982,COPA PURE 2 ELITE SG,"$6,499",Fútbol,1,Hombre
ID0993,SUPERSTAR,"$2,199",Hombre Originals,23,Hombre
GV6862,Calzado de Fútbol Gamemode Terreno Firme,"$2,499",Fútbol,1,Hombre
HQ9916,ADICANE CLOG,$999,Sportswear,3,Hombre
HP6475,Tenis adidas SLTN,"$2,599",Originals,5,Hombre
GX1713,Tenis Run 60s 2.0,"$1,499",Sportswear,1,Hombre
GZ8405,Tenis Ozweego,"$2,799",Hombre Originals,1,Hombre
IF5172,Tenis Rivalry Low 86,"$2,132",Originals,3,Hombre
HQ6498,HYPERTURF ADVENTURE SHIELD,"$3,329",Originals,1,Hombre
GX4600,Tenis adidas 4D Krazed,"$5,299",Originals,1,Hombre
GY5975,Tenis Lite Racer 2.0,"$1,299",Hombre Sportswear,2,Hombre
HQ8398,Tenis de Senderismo Terrex Free Hiker 2.0,"$4,999",TERREX,1,Hombre
EE7900,Tenis adidas Grand Court Base,"$1,299",Sportswear,4,Hombre
ID8307,Tenis Response CL,"$3,099",Originals,3,Hombre
GZ0031,PREDATOR ACCURACY.1 L FG,"$7,499",Fútbol,1,Hombre
FX0261,Tenis Crazychaos Shadow,Unknown,Hombre Sportswear,2,Hombre
GX6706,Tenis Solarglide 5,Unknown,Hombre Running,3,Hombre
IG7387,Tenis Solarboost 5,Unknown,Running,1,Hombre
GZ8209,Tenis Lite Racer BYD 2.0,Unknown,Hombre Sportswear,1,Hombre
S23681,Tenis X9000L3,Unknown,Hombre Sportswear,3,Hombre
IE7197,Tenis Rivalry Low,Unknown,Originals,13,Hombre
GX6389,Sandalias Adilette Pride,"$1,299",Hombre Originals,1,Hombre
IF7579,Tenis Superstar Bonega,"$2,399",Originals,4,Hombre
FZ6319,Tenis Rivalry Low 86,"$2,699",Originals,5,Hombre
GW0904,Tenis Pureboost 22,"$2,899",Running,4,Hombre
IE8156,Tenis Galaxy Star,"$1,699",Running,2,Hombre
GY6487,Tenis Adizero Rose 1.5 Restomod,"$3,799",Hombre Basketball,1,Hombre
HP2124,Tenis X9000L2,"$2,499",Sportswear,2,Hombre
IE0816,Tenis de Senderismo AX2S,"$1,999",TERREX,2,Hombre
ID0418,Tenis Breaknet 2.0,"$1,249",Sportswear,1,Hombre
HQ8713,Tenis Campus 00s,"$2,499",Hombre Originals,10,Hombre
ID0996,SUPERSTAR,"$2,199",Hombre Originals,23,Hombre
GW9152,Tenis Pureboost 22,"$2,899",Running,4,Hombre
H02053,Tenis Response Run,Unknown,Hombre Running,3,Hombre
GW4012,Tenis Fluidflow 2.0,"$1,999",Hombre Sportswear,1,Hombre
ID0995,SUPERSTAR,"$1,869",Hombre Originals,23,Hombre
GY6052,Tenis X9000L3,"$2,799",Hombre Running,3,Hombre
GW3852,Tenis Duramo Protect,"$1,899",Hombre Running,1,Hombre
GW8587,Tenis Pureboost 22,"$2,899",Running,4,Hombre
IE2214,Tenis Rivalry Low,"$2,199",Originals,13,Hombre
GW8637,Tenis NY 90,"$1,799",Hombre Originals,1,Hombre
FZ6275,Tenis Forum Mid,"$2,599",Originals,6,Hombre
G57949,Tenis OZWEEGO Pure,Unknown,Originals,5,Hombre
HR0092,Sandalias Adilette,Unknown,Hombre Originals,23,Hombre
IF6038,ADICANE SLIDE,Unknown,Sportswear,3,Hombre
HP6120,Tenis Run 70s,Unknown,Hombre Sportswear,4,Hombre
GX6983,Tenis ZX 8000 Parley,Unknown,Originals,1,Hombre
HQ6901,Tenis Adimatic,Unknown,Originals,5,Hombre
HQ9018,Tenis Superstar,Unknown,Originals,5,Hombre
HR0093,Sandalias Adilette,Unknown,Hombre Originals,23,Hombre
IG6169,Tenis Samba OG,Unknown,Originals,2,Hombre
ID7056,Tenis Gazelle,"$2,499",Originals,9,Hombre
HP2417,Tenis Galaxy 6,"$1,109",Running,14,Hombre
IE0174,ADIDAS  X EXTRA BUTTER SAMBA,"$3,399",Originals,1,Hombre
IF5505,Y-3 QASA,"$6,799",Y-3,2,Hombre
B75806,Tenis Samba OG,"$2,199",Originals,2,Hombre
ID9766,Tenis NMD_R1,"$2,345",Originals,31,Hombre
IE0167,ADIDAS  X END. SAMBA,"$2,699",Originals,1,Hombre
IE7383,SUPERSTAR,"$2,199",Hombre Originals,23,Hombre
IG5933,Tenis OZWEEGO,"$1,769",Originals,3,Hombre
GY2193,Tenis EQ21 Run,"$1,172",Running,10,Hombre
IF0698,Calzado de fútbol X Crazyfast League Pasto Sintético,"$2,199",Fútbol,1,Hombre
HP6523,Sandalias Adilette 22,"$1,299",Hombre Originals,14,Hombre
IE1976,Tenis Galaxy 6,Unknown,Running,14,Hombre
HP9739,Tenis Nora,Unknown,Originals,1,Hombre
ID9399,Tenis de Running Ultrabounce TR Bounce,Unknown,Running,3,Hombre
IE4788,Tenis Forum Low,Unknown,Originals,11,Hombre
GZ0024,Calzado de Fútbol Predator Accuracy.3 Terreno Firme,Unknown,Fútbol,4,Hombre
IH7519,COUNTRY OG SFTM,Unknown,Originals,2,Hombre
IF5399,Tenis Galaxy Star,"$1,172",Running,5,Hombre
FX3603,Tenis Coreracer,$827,Sportswear,1,Hombre
HP3130,Tenis X_PLORBOOST,"$2,559",Sportswear,17,Hombre
ID9822,Tenis OZWEEGO,"$2,219",Originals,12,Hombre
IG4771,Tenis X_PLR Phase,"$1,535",Sportswear,5,Hombre
IE8155,Tenis de Running Ultraboost Light 23,"$3,611",Running,21,Hombre
IF8798,Tenis LWST,"$2,399",Originals,2,Hombre
IE2298,Tenis AdiFOM Superstar,"$1,799",Originals,3,Hombre
GZ5735,Tenis de Trail Running Tracefinder,"$1,257",TERREX,2,Hombre
HP7558,Tenis Runfalcon 2.0,"$1,105",Running,15,Hombre
ID2345,Tenis Ultraboost 1.0,"$3,359",Sportswear,7,Hombre
GY9986,Calzado para Futsal Predator Accuracy.4,"$1,034",Fútbol,2,Hombre
IG7992,Tenis AdiFOM TRXN,"$2,039",Originals,3,Hombre
ID7316,Tenis Forum 84 High,"$2,606",Originals,1,Hombre
IE9732,Tenis Alphaboost V1,"$1,997",Sportswear,3,Hombre
IF5732,Tenis Running Switch Run,"$1,187",Running,5,Hombre
HQ1805,Tenis Supernova Running 3,"$1,655",Running,4,Hombre
IG5459,FREE HIKER 2.0 LOW GORE-TEX,"$3,126",TERREX,3,Hombre
IE9756,Tenis de Running Alphabounce+ Sustainable Bounce,"$1,579",Sportswear,9,Hombre
IE7279,NMD_R1.V2,"$2,685",Originals,31,Hombre
HP6381,Tenis OZWEEGO,"$1,919",Originals,12,Hombre
IF2403,TENIS DE SENDERISMO TERREX SWIFT R3 GORE-TEX,Unknown,TERREX,1,Hombre
ID2046,Tenis Stan Smith CS,Unknown,Originals,7,Hombre
IE3403,Tenis Handball Spezial,Unknown,Originals,2,Hombre
HP9735,Tenis Ultra adidas 4D,Unknown,Sportswear,1,Hombre
IE1544,Calzado de Fútbol Copa Gloro Cancha Cubierta,Unknown,Fútbol,2,Hombre
FZ6116,Calzado de Fútbol Predator Accuracy.3 Pasto Sintético,Unknown,Fútbol,1,Hombre
IE0173,ADIDAS  X POLITICS SAMBA,"$2,999",Originals,1,Hombre
HP2673,Tenis D-Pad,"$2,199",Sportswear,3,Hombre
IF7361,Tenis Lite Racer Adapt 6.0,"$1,172",Sportswear,2,Hombre
IE9575,Tenis adi2000 X,"$2,599",Originals,2,Hombre
HP2373,Tenis Duramo SL 2.0,"$1,183",Running,5,Hombre
IE7013,Tenis Samba OG,"$2,199",Originals,2,Hombre
H06399,Tenis Mocaturf Adventure,"$2,064",Originals,2,Hombre
IE4357,Tenis Supernova Running 3,"$1,655",Running,8,Hombre
IF0066,Tenis Matchbreak Super,"$1,379",Originals,4,Hombre
HQ1020,TRAE UNLIMITED,"$2,399",Basketball,3,Hombre
ID4997,Tenis Everyset Trainer,"$1,899",Training,4,Hombre
IG1568,100DB,"$1,627",Sportswear,1,Hombre
IF0041,Tenis Racer TR23,$980,Sportswear,5,Hombre
IE2093,Tenis NMD_R1,"$2,345",Hombre Originals,31,Hombre
ID7808,Sandalias Adilette 22,$896,Hombre Originals,14,Hombre
HP2207,Tenis Nizza Parley,Unknown,Hombre Originals,1,Hombre
GY6346,Tenis Showtheway 2.0,Unknown,Sportswear,3,Hombre
HP6142,Tenis de Running Alphabounce+ Sustainable Bounce,Unknown,Sportswear,10,Hombre
ID9686,Tenis Ultraboost 1.0,Unknown,Running,6,Hombre
GX9877,Tenis Superstar,Unknown,Hombre Originals,23,Hombre
IE7243,Tenis Top Ten RB,Unknown,Originals,12,Hombre
IG5320,Tenis Superstar Millenicon,"$2,999",Originals,2,Hombre
ID4269,Sandalias Terrex Hydroterra,"$1,899",TERREX,2,Hombre
IF9910,Tenis Everyset,"$1,500",Training,6,Hombre
IE7278,NMD_R1.V2,"$3,399",Hombre Originals,31,Hombre
IG0559,Tenis Swift Run,"$1,586",Sportswear,4,Hombre
HP5936,Tenis Response Super 3.0,"$1,737",Running,7,Hombre
ID9346,Calzado de futboL X Crazyfast.3 Sin Cordones Césped artificial,"$1,895",Fútbol,2,Hombre
FZ6404,Tenis Y-3 Gazelle,"$6,999",Y-3,4,Hombre
HP2609,Tenis Court Revival Cloudfoam Modern Lifestyle Court Comfort,"$1,737",Sportswear,4,Hombre
ID2277,Tenis Runfalcon 2.0,"$1,399",Running,15,Hombre
IG0280,Tenis Forum Bonega,"$2,699",Originals,3,Hombre
IE7369,Tenis Superstar Milencon,"$1,651",Originals,5,Hombre
ID4705,Tenis Superstar,"$2,199",Originals,23,Hombre
IF6600,Tenis Kaptir Flow,$979,Sportswear,6,Hombre
IG8672,Tenis Gazelle,"$2,499",Originals,9,Hombre
H00521,Tenis EQ21 Run,"$1,699",Running,10,Hombre
HQ4670,Sandalias Adilette 22,"$1,299",Hombre Originals,14,Hombre
IE9637,Tenis OZWEEGO,"$2,519",Originals,1,Hombre
H03473,CAMPUS 00s,"$2,499",Originals,10,Hombre
IG9796,Tenis Ozelle Cloudfoam,"$1,579",Sportswear,3,Hombre
FY8113,Tenis Duramo SL,"$1,499",Hombre Running,8,Hombre
IF2689,Tenis OwnTheGame,Unknown,Sportswear,7,Hombre
GZ9378,Tenis Superstar,Unknown,Originals,23,Hombre
GX1727,Tenis Ozelle Cloudfoam,Unknown,Sportswear,3,Hombre
IG6174,Tenis Samba OG,Unknown,Originals,2,Hombre
GY7339,Tenis Gazelle,Unknown,Originals,14,Hombre
GX9777,Tenis Adizero Adios Pro 3.0,Unknown,Running,2,Hombre
HQ6343,Tenis Ultraboost Light 23,"$2,559",Running,21,Hombre
GZ1999,Tenis NMD_R1.V2,"$3,399",Hombre Originals,31,Hombre
HQ8706,Tenis Campus 00s,"$2,499",Originals,10,Hombre
ID0991,FORUM LOW CL,"$2,039",Hombre Originals,10,Hombre
IF7578,Tenis Superstar Bonega,"$2,399",Originals,4,Hombre
H00516,Tenis EQ21 Run,"$2,399",Hombre Running,10,Hombre
IF2819,Tenis adidas Court Funk,"$1,579",Sportswear,4,Hombre
HP2431,Tenis Questar,"$1,500",Running,4,Hombre
IE4786,Tenis Forum Low,"$2,399",Hombre Originals,11,Hombre
IG0740,Tenis Response Runner,"$1,104",Running,12,Hombre
IF2855,Tenis Ozelle Cloudfoam,"$1,279",Sportswear,7,Hombre
ID2709,Tenis Duramo RC,"$1,299",Running,6,Hombre
IG2756,Tenis Forum Low Classic,"$2,399",Hombre Originals,10,Hombre
IG5932,Tenis Samba OG,"$2,199",Originals,2,Hombre
GZ5994,Tenis Stan Smith Peter Pan and Tinker Bell,"$2,399",Hombre Originals,10,Hombre
ID9337,Calzado X Crazyfast.3 Césped artificial,Unknown,Fútbol,3,Hombre
ID8378,Tenis Superstar XLG,Unknown,Originals,7,Hombre
IF2242,Tenis Questar,Unknown,Running,9,Hombre
GX9530,Tenis NMD_R1,Unknown,Originals,31,Hombre
HP2840,Tenis Multix,Unknown,Sportswear,6,Hombre
HQ6862,Tenis Stan Smith x André Saraiva,Unknown,Originals,10,Hombre
G58109,Tenis Duramo SL,"$1,269",Running,6,Hombre
IF2688,Tenis OwnTheGame,"$1,499",Sportswear,7,Hombre
HP5578,Tenis Stan Smith,"$2,299",Originals,10,Hombre
HP5580,Tenis Stan Smith,"$2,299",Originals,10,Hombre
IF4863,Tenis de Senderismo Terrex AX4 GORE-TEX,"$3,199",TERREX,5,Hombre
